Name	Result	Orig Len	Opt Len	Reduction	Pixels
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/archive-insert-directory.svg	pass	1195796	126773	1069023	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/archive-insert.svg	pass	31069	15633	15436	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/archive-remove.svg	pass	19825	7910	11915	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-down-double.svg	pass	39869	14783	25086	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-down.svg	pass	33174	9611	23563	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-left-double.svg	pass	33964	14203	19761	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-left.svg	pass	32965	9326	23639	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-right-double.svg	pass	39866	14802	25064	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-right.svg	pass	37192	9646	27546	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-up-double.svg	pass	39867	14813	25054	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/arrow-up.svg	pass	33174	9611	23563	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/bookmark-new-list.svg	pass	39283	18984	20299	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/bookmark-new.svg	pass	36124	10337	25787	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/bookmark-toolbar.svg	pass	213835	19698	194137	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/bookmarks-organize.svg	pass	423836	397990	25846	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/call-start.svg	pass	43838	7964	35874	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/call-stop.svg	pass	60543	7738	52805	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/character-set.svg	pass	7108	2206	4902	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/checkbox.svg	pass	21764	5407	16357	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/code-block.svg	pass	41591	8911	32680	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/code-class.svg	pass	42815	10666	32149	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/code-context.svg	pass	144895	5814	139081	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/code-function.svg	pass	35954	6107	29847	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/code-typedef.svg	pass	39568	4233	35335	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/code-variable.svg	pass	10442	4185	6257	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/color-picker-black.svg	pass	76039	20379	55660	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/color-picker-grey.svg	pass	38414	19894	18520	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/color-picker-white.svg	pass	38407	19886	18521	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/color-picker.svg	pass	45990	16743	29247	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/configure-shortcuts.svg	pass	186133	30862	155271	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/configure-toolbars.svg	pass	224512	30377	194135	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/configure.svg	pass	174393	25845	148548	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/contact-new.svg	pass	95277	41349	53928	1
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-execute-from-cursor.svg	pass	36960	2938	34022	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-execute-to-cursor.svg	pass	35706	2923	32783	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-run-cursor.svg	pass	266093	41614	224479	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-run.svg	pass	262765	40047	222718	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-step-instruction.svg	pass	38765	6718	32047	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-step-into-instruction.svg	pass	40278	7182	33096	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-step-into.svg	pass	39984	7134	32850	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-step-out.svg	pass	37987	6395	31592	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/debug-step-over.svg	pass	38105	6492	31613	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/dialog-cancel.svg	pass	149796	14978	134818	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/dialog-ok-apply.svg	pass	18919	9645	9274	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/dialog-ok.svg	pass	20655	9241	11414	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-horizontal-center.svg	pass	51686	4719	46967	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-horizontal-equal.svg	pass	51201	4664	46537	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-horizontal-left.svg	pass	51528	4683	46845	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-horizontal-margin.svg	pass	70258	4485	65773	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-horizontal-page.svg	pass	36533	11177	25356	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-horizontal-right.svg	pass	50993	4469	46524	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-horizontal-x.svg	pass	9488	4208	5280	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-vertical-bottom.svg	pass	51394	4743	46651	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-vertical-center.svg	pass	12173	6222	5951	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-vertical-equal.svg	pass	51621	4723	46898	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-vertical-margin.svg	pass	10112	4477	5635	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-vertical-page.svg	pass	20816	11229	9587	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-vertical-top.svg	pass	10198	4754	5444	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/distribute-vertical-y.svg	pass	9669	4366	5303	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-decrypt.svg	pass	731595	480502	251093	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-edit-decrypt-verify.svg	pass	129245	26887	102358	3
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-edit-decrypt.svg	mismatch	83699	20919	62780	6
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-edit-encrypt.svg	mismatch	82648	20458	62190	6
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-edit-sign-encrypt.svg	pass	112036	15155	96881	3
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-edit-sign.svg	mismatch	108606	27512	81094	8
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-edit-verify.svg	mismatch	162120	53151	108969	7
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-edit.svg	pass	38949	16753	22196	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-encrypt.svg	pass	236546	149258	87288	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-export-table.svg	pass	296350	15417	280933	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-export.svg	pass	22456	8519	13937	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-import.svg	pass	20910	8873	12037	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-new.svg	pass	16509	6875	9634	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-open-data.svg	pass	11932	4097	7835	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-open-folder.svg	pass	1189133	123190	1065943	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-open-recent.svg	pass	20924	9669	11255	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-open-remote.svg	pass	1739365	458648	1280717	1
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-open.svg	pass	1203554	130990	1072564	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-preview.svg	pass	141027	28745	112282	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-print-direct.svg	pass	416824	31667	385157	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-print-frame.svg	pass	373069	22944	350125	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-print-preview.svg	pass	419392	34333	385059	3
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-print.svg	pass	367224	21380	345844	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-properties.svg	pass	86697	17437	69260	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-revert.svg	pass	45606	20954	24652	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-save-all.svg	pass	33157	11905	21252	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-save-as.svg	pass	60829	24541	36288	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-save.svg	pass	28696	12354	16342	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-sign.svg	pass	70196	21803	48393	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/document-swap.svg	pass	19618	2725	16893	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/documentation.svg	pass	18209	7671	10538	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/documentinfo.svg	pass	54065	11217	42848	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/download-later.svg	pass	87585	11783	75802	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/download.svg	pass	671396	340266	331130	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-arrow-back.svg	pass	6355	2556	3799	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-arrow-down.svg	pass	6504	2595	3909	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-arrow-forward.svg	pass	6438	2572	3866	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-arrow-up.svg	pass	6577	2599	3978	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-bezier-curves.svg	pass	5744	1892	3852	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-brush.svg	pass	37758	14312	23446	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-circle.svg	pass	6101	2247	3854	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-cross.svg	pass	6536	2726	3810	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-donut.svg	pass	6516	2664	3852	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-ellipse.svg	pass	6130	2273	3857	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-eraser.svg	pass	78620	5348	73272	1
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-freehand.svg	pass	33954	15412	18542	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-halfcircle1.svg	pass	5667	1896	3771	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-halfcircle2.png.svg	pass	5719	1944	3775	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-halfcircle3.svg	pass	5942	2025	3917	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-halfcircle4.svg	pass	5908	1973	3935	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-line.svg	pass	3770	873	2897	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-path.svg	pass	39342	10013	29329	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-polygon.svg	pass	5829	1948	3881	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-polyline.png.svg	pass	36515	2012	34503	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-rectangle.svg	pass	35499	2201	33298	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-spiral.svg	pass	4948	1166	3782	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-square-inverted-corners.svg	pass	6604	2730	3874	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-star.svg	pass	5955	2036	3919	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-text.svg	pass	8322	1793	6529	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-triangle.svg	pass	5579	1939	3640	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-triangle1.svg	pass	35280	1928	33352	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-triangle2.svg	pass	5915	1961	3954	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-triangle3.svg	pass	5925	1966	3959	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/draw-triangle4.svg	pass	5914	1973	3941	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-clear-history.svg	pass	44867	20535	24332	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-clear-list.svg	pass	155222	13900	141322	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-clear-locationbar-rtl.svg	pass	95383	7240	88143	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-clear.svg	pass	252178	38153	214025	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-copy.svg	pass	83990	8425	75565	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-cut.svg	pass	28362	2063	26299	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-find-mail.svg	pass	124325	22792	101533	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-find-project.svg	pass	148845	17128	131717	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-find-replace.svg	pass	43136	21998	21138	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-find-user.svg	pass	353706	67032	286674	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-find.svg	pass	93414	17332	76082	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-guides.svg	pass	26555	3800	22755	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-image-face-add.svg	mismatch	201127	47059	154068	9
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-image-face-detect.svg	pass	17625	3351	14274	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-image-face-recognize.svg	mismatch	170370	46520	123850	9
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-image-face-show.svg	mismatch	160692	42572	118120	9
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-link.svg	pass	105764	20345	85419	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-node.svg	pass	14025	6366	7659	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-paste.svg	pass	87484	13526	73958	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-redo.svg	pass	37257	18319	18938	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-rename.svg	pass	34310	1963	32347	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-select-all.svg	pass	275499	145598	129901	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-select-none.svg	pass	286365	148609	137756	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-select.svg	pass	25146	2721	22425	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-table-cell-merge.svg	pass	476968	6219	470749	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-table-cell-split.svg	pass	477214	5888	471326	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-table-delete-column.svg	pass	486490	8941	477549	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-table-insert-column-left.svg	pass	800512	14804	785708	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-table-insert-column-right.svg	pass	809285	14959	794326	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-table-insert-row-above.svg	pass	961179	14844	946335	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-table-insert-row-below.svg	pass	961117	14824	946293	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-text-frame-update.svg	pass	12210	3885	8325	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/edit-undo.svg	pass	37637	18276	19361	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/folder-new.svg	pass	1195796	126773	1069023	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/folder-sync.svg	pass	20709	3631	17078	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/format-add-node.svg	pass	32149	11717	20432	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/format-break-node.svg	pass	15283	5237	10046	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/format-connect-node.svg	pass	18355	6970	11385	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/format-disconnect-node.svg	pass	17387	6971	10416	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/format-join-node.svg	pass	14100	5369	8731	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/format-remove-node.svg	pass	36215	11843	24372	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/games-achievements.svg	pass	644184	140234	503950	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/games-highscores.svg	pass	291550	144398	147152	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-down-search.svg	pass	9786	2518	7268	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-down.svg	pass	28340	4771	23569	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-first-view-page.svg	pass	105628	24862	80766	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-first-view.svg	pass	16522	9010	7512	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-home.svg	pass	25586	6512	19074	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-jump-declaration.svg	pass	58802	13853	44949	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-jump-definition.svg	pass	102430	3169	99261	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-jump-locationbar.svg	pass	637592	337984	299608	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-jump-today.svg	pass	98586	36564	62022	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-last-view-page.svg	pass	105308	24818	80490	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-last-view.svg	pass	20008	9051	10957	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-next-context.svg	pass	20518	8223	12295	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-next-use.svg	pass	37146	5337	31809	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-next-view-page.svg	pass	40254	17804	22450	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-next-view.svg	pass	4411	2589	1822	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-next.svg	pass	27608	4799	22809	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-parent-folder.svg	pass	10860	3883	6977	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-previous-context.svg	pass	17064	7491	9573	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-previous-use.svg	pass	110763	5472	105291	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-previous-view-page.svg	pass	40315	17633	22682	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-previous-view.svg	pass	4528	2655	1873	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-previous.svg	pass	25144	4830	20314	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-up-search.svg	pass	10427	2563	7864	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/go-up.svg	pass	27563	4938	22625	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/help-about.svg	pass	107230	11396	95834	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/help-contents.svg	pass	805625	577702	227923	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/help-contextual.svg	pass	317877	14827	303050	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/help-donate.svg	pass	144998	13626	131372	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/help-feedback.svg	pass	118766	16874	101892	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-aim.svg	pass	35478	14507	20971	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-ban-kick-user.svg	pass	108592	51730	56862	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-ban-user.svg	mismatch	61236	29848	31388	30
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-facebook.svg	pass	9873	3928	5945	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-icq.svg	pass	74460	25036	49424	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-identi.ca.svg	pass	37892	21463	16429	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-jabber.svg	pass	52295	16196	36099	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-kick-user.svg	pass	241592	29408	212184	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-msn.svg	pass	78634	26004	52630	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-qq.svg	pass	56948	18842	38106	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-skype.svg	pass	43838	7964	35874	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-twitter.svg	pass	12972	3884	9088	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-user-busy.svg	pass	67312	35780	31532	1
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/im-yahoo.svg	mismatch	57148	20770	36378	6
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/insert-button.svg	pass	10267	4590	5677	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/insert-horizontal-rule.svg	pass	220786	13862	206924	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/insert-image.svg	pass	929941	562355	367586	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/insert-link.svg	pass	199645	17021	182624	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/insert-table.svg	pass	40085	15955	24130	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/insert-text.svg	pass	37509	14002	23507	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/irc-close-channel.svg	mismatch	67137	36546	30591	8
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/irc-join-channel.svg	pass	273900	34058	239842	4
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/irc-operator.svg	pass	92794	45150	47644	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/irc-remove-operator.svg	mismatch	114104	41287	72817	43
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/irc-unvoice.svg	mismatch	60877	28825	32052	11
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/irc-voice.svg	pass	31871	16203	15668	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/key-enter.svg	pass	144802	3535	141267	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/kmix-master.svg	pass	12677	4463	8214	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/list-add-font.svg	pass	229879	16074	213805	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/list-add-user.svg	mismatch	193773	54345	139428	9
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/list-add.svg	pass	21018	10341	10677	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/list-remove.svg	pass	14011	6107	7904	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/list-resource-add.svg	pass	173197	145960	27237	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-encrypted-full.svg	mismatch	26885	10086	16799	20
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-encrypted-part.svg	mismatch	86063	10801	75262	11
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-encrypted.svg	mismatch	26858	9939	16919	18
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-flag.svg	pass	70424	37675	32749	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-forward.svg	pass	89131	4599	84532	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-invitation.svg	pass	194129	10721	183408	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-mark-important.svg	pass	516143	10168	505975	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-mark-junk.svg	pass	515083	6480	508603	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-mark-notjunk.svg	pass	19671	8496	11175	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-mark-read.svg	pass	88602	13300	75302	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-mark-unread-new.svg	pass	807929	8267	799662	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-mark-unread.svg	pass	69643	4736	64907	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-meeting-request-reply.svg	pass	63988	5443	58545	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-message-new-list.svg	pass	143399	18168	125231	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-message-new.svg	pass	141892	19552	122340	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-queue.svg	pass	79675	5795	73880	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-receive.svg	pass	152805	5931	146874	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-replied.svg	pass	145769	14481	131288	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-reply-all.svg	pass	69295	5929	63366	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-reply-custom-all.svg	pass	59978	2963	57015	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-reply-custom.svg	pass	59693	2813	56880	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-reply-list.svg	pass	257203	16935	240268	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/mail-reply-sender.svg	pass	65002	5452	59550	0
