Name	Result	Orig Len	Opt Len	Reduction	Pixels
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/snap-extension.svg	pass	30333	14262	16071	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/snap-guideline.svg	pass	18995	6577	12418	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/snap-intersection.svg	pass	14134	5466	8668	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/snap-node.svg	pass	23689	11208	12481	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/snap-orthogonal.svg	pass	16594	5359	11235	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/story-editor.svg	pass	42376	21024	21352	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/stroke-cap-butt.svg	pass	7597	2916	4681	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/stroke-cap-round.svg	pass	8277	3331	4946	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/stroke-cap-square.png.svg	pass	9041	3127	5914	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/stroke-join-bevel.svg	pass	15609	3805	11804	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/stroke-join-miter.svg	pass	9018	3796	5222	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/stroke-join-round.svg	pass	9504	4171	5333	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/system-run.svg	pass	337278	19176	318102	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/system-search.svg	pass	120205	23522	96683	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tab-close.svg	pass	206040	15602	190438	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tab-detach.svg	pass	39461	7587	31874	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tab-duplicate.svg	pass	43141	6343	36798	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tab-new-background.svg	pass	18320	5927	12393	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tab-new.svg	pass	48819	8390	40429	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/text-completion.svg	pass	41699	6155	35544	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/text-field.svg	pass	6208	1990	4218	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/text-frame-link.svg	pass	16102	6968	9134	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/text-frame-unlink.svg	pass	15960	6812	9148	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/text-speak.svg	pass	13650	7258	6392	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tool-animator.svg	pass	27487	12732	14755	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-check-spelling.svg	pass	25108	12269	12839	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-media-optical-burn-image.svg	pass	884024	140196	743828	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-media-optical-burn.svg	pass	845007	140455	704552	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-media-optical-copy.svg	pass	1670117	242054	1428063	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-media-optical-erase.svg	pass	173389	18998	154391	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-media-optical-format.svg	pass	62135	32736	29399	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-rip-audio-cd.svg	pass	855654	131458	724196	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-rip-video-cd.svg	pass	48380	25270	23110	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/tools-rip-video-dvd.svg	pass	62660	26915	35745	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-crop-and-resize.svg	pass	169135	14325	154810	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-crop.svg	pass	168848	14074	154774	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-rotate.svg	pass	11283	5195	6088	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-scale.svg	pass	17564	5165	12399	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-shear-down.svg	pass	10108	4392	5716	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-shear-left.svg	pass	10081	4386	5695	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-shear-right.svg	pass	10307	4344	5963	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/transform-shear-up.svg	pass	10105	4391	5714	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/trash-empty.svg	pass	253726	10397	243329	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/user-group-delete.svg	pass	949594	139619	809975	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/user-group-new.svg	pass	560501	91874	468627	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/user-group-properties.svg	pass	892720	152202	740518	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/user-properties.svg	pass	342736	63955	278781	1
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-barcode-add.svg	pass	210459	7383	203076	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-barcode.svg	pass	70368	2966	67402	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-agenda.svg	pass	42867	7258	35609	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-birthday.svg	pass	21241	9445	11796	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-day.svg	pass	71585	35523	36062	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-holiday.svg	pass	16452	5855	10597	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-journal.svg	pass	284784	37263	247521	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-list.svg	pass	78190	9930	68260	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-month.svg	pass	92647	47280	45367	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-special-occasion.svg	pass	96785	48342	48443	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-tasks.svg	pass	99216	15559	83657	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-time-spent.svg	pass	231904	50148	181756	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-timeline.svg	pass	40203	3626	36577	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-upcoming-days.svg	pass	73641	36805	36836	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-upcoming-events.svg	pass	77039	35040	41999	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-wedding-anniversary.svg	pass	33105	10760	22345	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-week.svg	pass	77755	39369	38386	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-whatsnext.svg	pass	196539	56158	140381	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar-workweek.svg	pass	75697	38087	37610	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-calendar.svg	pass	84710	34914	49796	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate-add.svg	pass	976297	59386	916911	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate-export-secret.svg	pass	228108	41064	187044	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate-export-server.svg	pass	918510	384122	534388	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate-export.svg	pass	178545	50863	127682	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate-import.svg	pass	333584	19500	314084	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate-server-configure.svg	pass	1183916	408129	775787	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate-sign.svg	pass	233261	25967	207294	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-certificate.svg	pass	183089	53109	129980	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-choose.svg	pass	82670	6829	75841	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-close.svg	pass	77750	2664	75086	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-file-columns.svg	pass	76843	5832	71011	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-filter.svg	pass	29025	10700	18325	4
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-financial-forecast.svg	pass	16862	8680	8182	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-form-action.svg	pass	98636	15815	82821	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-form-table.svg	pass	36675	2383	34292	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-form.svg	pass	77764	5929	71835	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-fullscreen.svg	pass	290747	2014	288733	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-grid.svg	pass	29069	3552	25517	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-group.svg	pass	79492	7924	71568	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-history.svg	pass	40836	19167	21669	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-ldap-resource.svg	pass	1734692	886281	848411	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-left-close.svg	pass	77567	6175	71392	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-list-details.svg	pass	80621	7532	73089	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-list-icons.svg	pass	81467	7240	74227	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-list-text.svg	pass	76924	5532	71392	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-list-tree.svg	pass	81339	6724	74615	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-media-artist.svg	pass	8338	3134	5204	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-media-lyrics.svg	pass	173353	31078	142275	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-media-playlist.svg	pass	141311	24830	116481	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-multiple-objects.svg	pass	11012	3989	7023	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-calendar.svg	pass	34358	3728	30630	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-contacts.svg	pass	76789	36332	40457	1
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-journal.svg	pass	100968	22835	78133	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-mail.svg	pass	214275	46349	167926	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-news.svg	pass	161386	9072	152314	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-notes.svg	pass	282069	3754	278315	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-tasks-pending.svg	pass	135729	30231	105498	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-pim-tasks.svg	pass	122871	21904	100967	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-presentation.svg	pass	90869	9810	81059	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-preview.svg	pass	113152	38153	74999	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-process-all-tree.svg	pass	18124	4036	14088	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-process-all.svg	pass	17127	3191	13936	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-process-own.svg	pass	95088	4728	90360	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-process-system.svg	pass	19714	4467	15247	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-process-users.svg	pass	22762	5883	16879	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-refresh.svg	pass	60613	17737	42876	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-resource-calendar.svg	pass	186911	36265	150646	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-restore.svg	pass	291118	2256	288862	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-right-close.svg	pass	77447	6247	71200	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-right-new.svg	pass	77837	6479	71358	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-sort-ascending.svg	pass	16849	6221	10628	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-sort-descending.svg	pass	15693	6251	9442	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-split-left-right.svg	pass	76181	5412	70769	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-split-top-bottom.svg	pass	76174	5415	70759	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-task-add.svg	pass	186091	21032	165059	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-task-child-add.svg	pass	92290	12900	79390	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-task-child.svg	pass	84394	9435	74959	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-task.svg	pass	92051	17182	74869	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule-baselined-add.svg	pass	183677	13705	169972	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule-baselined-remove.svg	pass	207035	13270	193765	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule-baselined.svg	pass	158648	8814	149834	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule-calculus.svg	mismatch	75822	26472	49350	6
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule-child-insert.svg	pass	46871	9056	37815	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule-edit.svg	pass	72255	14704	57551	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule-insert.svg	pass	53734	7932	45802	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/view-time-schedule.svg	pass	46295	4467	41828	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/window-duplicate.svg	pass	82027	5907	76120	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/window-new.svg	pass	83937	8542	75395	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-1-to-2.svg	pass	105239	12621	92618	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-2-to-1.svg	pass	105757	12898	92859	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-draw.svg	pass	194877	13685	181192	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-fit-best.svg	pass	36405	6091	30314	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-fit-height.svg	pass	36939	6100	30839	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-fit-width.svg	pass	37816	6082	31734	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-in.svg	pass	104209	13563	90646	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-next.svg	pass	101764	12301	89463	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-original.svg	pass	103135	11678	91457	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-out.svg	pass	103445	13202	90243	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-previous.svg	pass	103988	12305	91683	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/16x16/zoom-select.svg	pass	32453	13212	19241	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/acrobat.svg	pass	9169	3937	5232	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/address-book-new.svg	pass	3641288	2332715	1308573	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-horizontal-center.svg	pass	9264	4079	5185	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-horizontal-left-out.svg	pass	12301	5760	6541	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-horizontal-left.svg	pass	9269	4098	5171	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-horizontal-right-out.svg	pass	12269	5726	6543	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-horizontal-right.svg	pass	9272	4094	5178	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-vertical-bottom-out.svg	pass	12562	6002	6560	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-vertical-bottom.svg	pass	9506	4267	5239	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-vertical-center.svg	pass	9914	4574	5340	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-vertical-top-out.svg	pass	12561	5987	6574	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/align-vertical-top.png.svg	pass	9504	4267	5237	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/application-exit.svg	pass	36507	12741	23766	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/appointment-new.svg	pass	79345	36856	42489	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/archive-extract.svg	pass	33810	9317	24493	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/archive-insert-directory.svg	pass	1561659	126418	1435241	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/archive-insert.svg	pass	31574	16465	15109	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/archive-remove.svg	pass	172302	10884	161418	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/arrow-down-double.svg	pass	39410	10695	28715	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/arrow-left-double.svg	pass	39390	10647	28743	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/arrow-right-double.svg	pass	39406	10706	28700	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/arrow-up-double.svg	pass	39406	10668	28738	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/bookmark-new-list.svg	pass	126460	52582	73878	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/bookmark-new.svg	pass	39614	10020	29594	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/bookmark-toolbar.svg	pass	219085	20584	198501	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/bookmarks-organize.svg	pass	957602	503550	454052	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/call-start.svg	pass	43845	7964	35881	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/call-stop.svg	pass	60545	7729	52816	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/character-set.svg	pass	9443	3853	5590	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/checkbox.svg	pass	45311	11927	33384	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/code-block.svg	pass	46809	10919	35890	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/code-class.svg	pass	47681	12392	35289	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/code-context.svg	pass	146672	7379	139293	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/code-function.svg	pass	36220	6272	29948	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/code-typedef.svg	pass	23398	5950	17448	2
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/code-variable.svg	pass	38680	5368	33312	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/color-picker-black.svg	pass	49195	19590	29605	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/color-picker-grey.svg	pass	48316	19270	29046	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/color-picker-white.svg	pass	48306	19262	29044	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/color-picker.svg	pass	40950	16066	24884	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/configure-toolbars.svg	pass	227189	31247	195942	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/configure.svg	pass	175657	30380	145277	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/contact-new.svg	pass	114133	50149	63984	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-execute-from-cursor.svg	pass	151490	5855	145635	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-execute-to-cursor.svg	pass	150700	5836	144864	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-run-cursor.svg	pass	422401	42863	379538	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-run.svg	pass	421178	41250	379928	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-step-instruction.svg	pass	124311	9175	115136	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-step-into-instruction.svg	pass	125490	9793	115697	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-step-into.svg	pass	125092	9647	115445	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-step-out.svg	pass	122257	8848	113409	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/debug-step-over.svg	pass	123952	9039	114913	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/dialog-cancel.svg	pass	4799	1622	3177	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/dialog-ok-apply.svg	pass	18285	9054	9231	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/dialog-ok.svg	pass	20655	9227	11428	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-horizontal-center.svg	pass	51234	4684	46550	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-horizontal-equal.svg	pass	51245	4679	46566	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-horizontal-left.svg	pass	51255	4674	46581	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-horizontal-margin.svg	pass	10210	3623	6587	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-horizontal-page.svg	pass	19805	8478	11327	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-horizontal-right.svg	pass	51232	4675	46557	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-horizontal-x.svg	pass	9460	3704	5756	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-vertical-bottom.svg	pass	51837	4863	46974	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-vertical-center.svg	pass	11472	5539	5933	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-vertical-equal.svg	pass	10001	4578	5423	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-vertical-margin.svg	pass	9188	3604	5584	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-vertical-page.svg	pass	29359	8497	20862	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-vertical-top.svg	pass	51487	4859	46628	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/distribute-vertical-y.svg	pass	11562	3796	7766	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-decrypt.svg	pass	259582	169192	90390	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit-decrypt-verify.svg	pass	133802	64593	69209	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit-decrypt.svg	pass	121484	53999	67485	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit-emcrypted.svg	pass	47020	10714	36306	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit-encrypt.svg	pass	90232	41337	48895	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit-sign-encrypt.svg	pass	113421	58618	54803	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit-sign.svg	pass	172264	98926	73338	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit-verify.svg	pass	203302	129537	73765	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-edit.svg	pass	67288	17651	49637	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-encrypt.svg	pass	263401	170154	93247	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-export-table.svg	pass	149974	15438	134536	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-export.svg	pass	32859	9050	23809	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-import.svg	pass	32599	9422	23177	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-new.svg	pass	17815	6570	11245	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-open-folder.svg	pass	129652	116831	12821	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-open-remote.svg	pass	800174	452328	347846	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-open.svg	pass	144568	124573	19995	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-preview-archive.svg	pass	658397	28946	629451	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-preview.svg	pass	147014	25527	121487	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-print-direct.svg	pass	78130	31370	46760	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-print-frame.svg	pass	371576	23453	348123	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-print-preview.svg	pass	75468	34022	41446	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-print.svg	pass	365669	21807	343862	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-properties.svg	pass	36178	18053	18125	1
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-revert.svg	pass	46778	20288	26490	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-save-all.svg	pass	548562	31800	516762	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-save-as.svg	pass	50281	30184	20097	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/document-save.svg	pass	519083	18208	500875	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/documentation.svg	pass	24134	10259	13875	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/download-later.svg	pass	95696	17790	77906	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/download.svg	pass	667375	346420	320955	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-arrow-back.svg	pass	8002	2441	5561	0
svgs/oxygen-icons-5.113.0/scalable/actions/small/22x22/draw-arrow-down.svg	pass	7482	2574	4908	0
